pub_date,tag,header,full_text
03.08.2024, Происшествия,Иностранец избил подростка и угрожал ему в больнице в Татарстане,"Иностранец избил подростка в Татарстане, сообщили в Следственном комитете РФ. ""В социальных медиа распространены сообщения, в которых говорится, что в Республике Татарстан несовершеннолетний из Таджикистана избил подростка. Пострадавшего госпитализировали"", — сказано в публикации ведомства. Мать пострадавшего заявила, что нападавший угрожал ее сыну даже в больнице. По данному факту проводится проверка по статье о хулиганстве. Председатель СК РФ Александр Бастрыкин поручил доложить о ходе и результатах проверки. Фото: pxhere.com --- Татпресса.ру № --- | 03.08.2024"
02.08.2024, Происшествия,Суд арестовал экс-главу Кировского и Московского районов Казани Сергея Миронова,"Вахитовский суд Казани арестовал экс-главу Кировского и Московского районов Казани 41-летнего Сергея Миронова на два месяца. Его обвиняют в двух эпизодах мошенничества в крупном размере, двух эпизодах превышения полномочий и в злоупотреблении полномочиями. «Уголовное дело было возбуждено 15 апреля, оно было соединено с другими делами. Миронов в период с октября 2017 года по август 2020 года дал указание фиктивно трудоустроить водителя. Вину он свою не признал. Общий ущерб по делу – около двух миллионов рублей. Мы считаем необходимым избрать Миронову заключение под стражу на два месяца, до первого октября», – сказала следователь по особо важным делам Евгения Романова. Прокурор обвинил Миронова в том, что он скрыл от суда свое последнее место работы, представившись бывшим главой Московского и Кировского районов. По словам гособвинителя, после должности главы администрации Миронов работал кондуктором четвертого разряда в Санкт-Петербурге. Сергей Миронов объяснил, что он рассматривал возможность занять эту должность, но в конечном итоге решил отказаться. «Ни дня я в Санкт-Петербурге не проработал кондуктором. Планы были, но я отказался», – сказал Сергей Миронов. На заседании Сергей Миронов попросил оставить его под домашним арестом в связи с проблемами со здоровьем. Миронов дополнил, что будет являться в суд, так же как и на следственные действия, по первому требованию. Несмотря на доводы защиты о том, что Миронов не планирует скрываться от следствия и воздействовать на свидетелей, суд отправил его в СИЗО до 1 октября. Адвокат Миронова в своем выступлении заявил, что следствие нарушает государственную тайну, оказывает давление на свидетелей и скрывает документы от Следственного комитета и суда. Он также попросил приобщить соответствующие документы, однако ему было отказано, поскольку дело еще не начали рассматривать по существу. Напомним, по решению Верховного суда РТ в марте 2024 года Миронов покинул пост главы администрации Кировского и Московского районов Казани. --- Татар-информ № --- | 02.08.2024"
02.08.2024, Медицина,Новая напасть: лихорадку Западного Нила жители Татарстана подхватили на даче и в лесу,"В Татарстане уже зарегистрировано девять случаев заражения лихорадкой Западного Нила. Среди заболевших жители Казани, Лаишевского и Зеленодольского районов. Все заболевшие подхватили болезнь на дачных участках или при посещении леса в озвученных районах, а также в Высокогорском, Апастовском, Черемшанском, Верхнеуслонском районах. Об этом сообщает Роспотребнадзор Татарстана. Ранее в республике в 2010 и 2018 годах фиксировали по одному завозному случаю лихорадки, в 2011 году - четыре, в 2012 - три, в 2023 - восемь. Роспотребнадзор РТ опубликовал семь фактов о лихорадке Западного Нила. Факт №1. Заболевание распространено в странах с жарким климатом – на территории Африки, Америки, Европы и Азии. Эндемичными по данной инфекции считаются южные регионы России. Однако из-за потепления климата ареал вируса распространяется на Центральную часть России и Поволжье. Факт №2. От человека к человеку заболевание не передается. Заражение происходит только при укусе комара или клеща. Факт 3. Главный резервуар лихорадки – птицы: бакланы, лысухи, фламинго, цапли, кулики, чайки, голуби, вороны. Также повышены риски у сельхозработников, в том числе тех, кто трудится на дачных участках и те, кто проживает или посещает территории с высокой численностью комаров. Факт №4. Лихорадка – сезонное заболевание, но случаи болезни регистрируются с июля по октябрь. Факт №5. Инкубационный период длится от нескольких дней до 2-3 недель (чаще 3-6 дней). Проявляется либо бессимптомно, либо в виде острой лихорадки с гриппоподобными симптомами. В тяжелых случаях - 15 процентов от регистрируемых - с поражением центральной нервной системы (менингиты) и острым вялым параличом - 1 процент. Факт №6. При появлении симптомов с общей интоксикацией, болями, сыпью – следует немедленно обратиться к врачу. Факт №7. Вакцин от лихорадки нет. Поэтому следует заниматься профилактикой – применять репелленты и фумигаторы, устанавливать антимоскитные сетки, ликвидировать на дачных участках места повышенной влажности, при посещении лесов и парков одеваться в плотную светлую одежду. Фото: pxhere.com Ольга СТЕПАНОВА Челнинские известия № --- | 02.08.2024"
02.08.2024, Культура,В театре Тинчурина состоялся Международный съезд национальных блогеров,"30 июля состоялся II Международный съезд национальных блогеров. Основной площадкой встречи татароязычных блогеров стал Татарский государственный театр драмы и комедии им. К.Тинчурина, где они познакомились с театром ближе. В частности, для блогеров была подготовлена специальная программа. Участники съезда познакомились с экскурсией «По страницам музыкальной истории», в рамках которой блогеры открыли для себя театр Тинчурина с новой стороны, познакомились с музыкальными спектаклями, жизнью и творчеством Карима Тинчурина и Салиха Сайдашева, оркестровой ямой. В рамках интерактивной программы «Путешествие по оркестру» оркестр театра Тинчурина под управлением главного дирижера, лауреата Республиканской премии им. М.Джалиля Ильяса Камала познакомил слушателей с оркестром, его составом, приводил краткие сведения об истории и эволюции оркестров в мире, солисты оркестра продемонстрировали особенности звучания каждого инструмента в оркестре на примере произведений, выдающихся отечественных и зарубежных композиторов. Кроме того, блогерам выдалась возможность дирижирования оркестром. Также состоялось дефиле национальных платков бренда «Tatar scarf» под сопровождение оркестра театра Тинчурина. --- Театр Тинчурина № --- | 02.08.2024"
02.08.2024, Происшествия,В Нижнекамске мотоциклист сбил мальчика на самокате (ВИДЕО),"Вчера во дворе дома №58 на улице Корабельная 22-летний мотоциклист сбил 7-летнего ребенка, катавшегося на самокате. По предварительным данным городской Госавтоинспекции, авария произошла в придомовой территории. Мальчик с различными травмами госпитализировали. Госавтоинспекция устанавливает обстоятельства аварии. --- Вести-Татарстан № --- | 02.08.2024"
02.08.2024, Происшествия,В Башкирии спасатели ищут пропавших у водопада двоих взрослых и двоих детей,"Накануне вечером спасатели МЧС России выехали на поиски четырех человек, в том числе двоих детей, в Белорецком районе. В ведомство поступило сообщение о том что, группа направилась к водопаду Атыш Белорецкого района. В определенное время к ним должны были присоединиться еще два человека, но по прибытию в условленное место, группу не нашли. «Самостоятельные поиски результатов не дали. После чего позвонили в службу спасения по номеру 112. На поиски были направлены спасатели уфимского поиского-спасательного отряда МЧС России», — сообщили «Башинформ» в ведомстве. --- Татпресса.ру № --- | 02.08.2024"
02.08.2024, Общество,Женщина купила в магазине клубнику с ядовитым пауком,"Жительница Москвы утверждает, что обнаружила опасного для человека паука в купленной на рынке клубнике. Об этом она рассказала «Известиям» По словам Василисы, она посадила паука в банку и решила оставить, поскольку ее сын увлекается насекомыми и пауками. «Мы убрали ее в контейнер и стали просто следить, наблюдать за ней. У нас есть птицееды. Я примерно представляю, что это за паук. Посмотрела еще в интернете, подтвердилось, что это, скорее всего, черная вдова. Даже если и ложная, они обе ядовиты», — рассказала она. Женщина уточнила, что паук был черного цвета с красной полоской. Он оказался самкой, оставил потомство и погиб. Василиса планировала отдать паучат в зоопарк, однако зоологи рекомендовали позвонить ей в службу 112. Спасатели порекомендовали ей уничтожить пауков, поскольку они могут быть опасны для людей. Однако женщина надеется пристроить их в зоомагазин. Пауки черная вдова обитают в Северной и Южной Америке, укус может оказаться для человека смертельным. --- Татпресса.ру № --- | 02.08.2024"
01.08.2024, Экология,Лето продолжается: Гидрометцентр РТ обещает потепление до +25 градусов,"Уже несколько дней большая часть Европейской территории России, и наша республика в том числе, находятся под влиянием обширного циклона и атмосферных фронтов. В Татарстане наблюдается неустойчивая погода с дождями. Как сообщает Гидрометцентр РТ, в ближайшие дни, 2-4 августа, погода останется почти без изменений: по крышам вновь забарабанят дожди, зашумят грозы с порывистым ветром. Ночью столбик термометра покажет от +10 до +17 градусов, днем 2 и 3 августа - от +19 до +24. Потепление ожидается 4 августа до +26 градусов. По предварительному прогнозу Гидрометцентра РТ, в начале следующей недели, 5 августа, местами пройдут небольшие дожди. Во вторник, 6 августа, под влиянием фронтальных разделов южного циклона снова ожидаются дожди и грозы. Ночью будет от +11 до +16 градусов, днем - от +21 до +26 градусов. Юлия ЗАЙНУЛЛИНА Челнинские известия № --- | 01.08.2024"
01.08.2024, Культура,Пути казанской воды: 150 лет исполняется городскому водопроводу,"5 августа в Национальном музее Республики Татарстан пройдет мероприятие и откроется выставка, посвященные 150-летию казанского водопровода. Выставка «Пути казанской воды» представит документы, фотографии и предметы, связанные с историей городского водоснабжения. Среди экспонатов: план создания водопровода в Казани картографа Линдквиста 1853 года, знамя трамвайного и водопроводного управления 1925 года и другие. Центральный экспонат — фрагмент старинной водопроводной трубы из шамотной глины с фирменным клеймом шотландского завода – часть первого водопровода Пановка – Казань. Водопровод длиною 20 километров был построен по проекту железнодорожного и нефтяного магната Петра Губонина. Водопровод снабжал город чистой ключевой водой из долины реки Киндерки – левого притока реки Казанки. Строительство водопровода стало настоящим прорывом для Казани. До его появления горожане использовали воду из реки Казанка и озера Кабан и страдали различными заболеваниями из-за некачественной воды. На совместном с Казанским Водоканалом мероприятии будут присутствовать: праправнук Петра Губонина, общественный деятель и волонтер культуры Сергей Наджаров, краевед Леонид Абрамов, обнаруживший остатки водопровода в Высокогорском районе, представители муниципальных служб Казани и гиды города. --- Национальный музей РТ № --- | 01.08.2024"
01.08.2024, Культура,Хедлайнерами XX Международного кинофестиваля «Алтын минбар» станут создатели турецких сериалов,"XX Международный кинофестиваль «Алтын минбар» ожидает большое количество гостей. Среди них — режиссеры и актеры из Швейцарии, Саудовской Аравии, Сирии, Индии, Ирана, Ирака, Египта, Грузии, Азербайджана и других стран. Хедлайнерами события станут представители турецкого кинематографа: актеры популярных в России сериалов «Великолепный век» и «Воскресший Эртугрул». Также ожидается приезд Метин Гюная — режиссера сериала «Воскресший Эртугрул». Он возглавит жюри кинофестиваля «Алтын минбар». «Турция переживает расцвет в индустрии кино: она завоевала любовь зрителей не только нашей страны, но всего мира. Надеемся, что нам удастся организовать несколько творческих встреч, где гости смогут пообщаться с актерами, режиссерами и задать волнующие вопросы», — рассказала директор «Татаркино» Миляуша Айтуганова. Она выразила надежду, что на фестивале дружба между Татарстаном и Турцией окрепнет, а сотрудничество выльется в совместные кинопроекты. Оргкомитет фестиваля в этом году принял решение организовать показы конкурсной программы в выходные дни 7 и 8 сентября, чтобы как можно больше зрителей посетили кинотеатр и составили собственное впечатление о кинопроектах этого года. Показы пройдут в кинотеатрах «Мир» и «Алмаз Синема Родина». Расписание сеансов станет известно позже. XX Международный кинофестиваль «Алтын минбар» претерпел одно важное изменение — с этого года все показы станут платными. Организаторы считают, что продажа билетов — вынужденная мера. Это даст возможность предугадать спрос на тот или иной фильм. В прошлые годы на некоторые сеансы желающих было столько, что не удавалось всех разместить. Продажа билетов будет открыта заранее, и если на какой-то сеанс билеты будут раскуплены, дирекция фестиваля откроет дополнительный зал. По решению оргкомитета фестиваля стоимость билетов не будет превышать 200 рублей. XX Международный фестиваль «Алтын минбар» пройдет с 6 по 11 сентября 2024 года. Напомним, что фестиваль «Алтын минбар» вошел в перечень кинопроектов, поддержанных Министерством культуры РФ. Казанский международный кинофестиваль проходит при поддержке Раиса Республики Татарстан Рустама Минниханова и Министерства культуры России, а также в партнерстве с группой стратегического видения «Россия — Исламский мир». --- Татаркино № --- | 01.08.2024"
01.08.2024, Общество,Заслуженная артистка РТ Иркэ рассказала о состоянии тяжелораненого на СВО мужа,"Информацией о состоянии своего супруга Артура, получившего тяжелое ранение в зоне специальной военной операции (СВО), поделилась Заслуженная артистка РТ Айгуль Миншакирова, выступающая под псевдонимом Иркэ. Певица рассказала, что ее супруг находится в одном из госпиталей Санкт-Петербурга. Ради встречи с любимым Иркэ совершила ночной перелет в Северную столицу. По ее словам, состояние Артура остается тяжелым и его готовят к серьезной операции. Несмотря на свое состояние супруг певицы не теряет самообладание и даже немного шутит, рассказала певица. В завершении публикации Иркэ поблагодарила за поддержку родственников, коллег и всех своих поклонников. Напомним, мужа певицы мобилизовали осенью 2022-го. После подготовки в Казани, Артура направили для прохождения службы в зону СВО. В апреле текущего года супруг Иркэ приезжал домой в очередной отпуск. Об этом певица также рассказывала в соцсетях. --- Татар-информ № --- | 01.08.2024"
01.08.2024, Происшествия,В Нижнем Тагиле полностью обрушился подъезд пятиэтажного жилого дома,"В Нижнем Тагиле обрушился подъезд жилого пятиэтажного дома. Предварительная причина происшествия — взрыв газовоздушной смеси, сообщили в оперативных службах. Сотрудники МЧС проводят эвакуацию жильцов — разрушено порядка 15 квартир. По уточненной информации ТАСС, пострадали пять человек. Спустя некоторое время произошло повторное частичное обрушение дома, а из под завалов спасли три человека. --- Реальное время № --- | 01.08.2024"
01.08.2024, Криминал,"В Казани судят мужчину за покушение на убийство, совершенное 30 лет назад","В Казани 49-летнего мужчину обвиняют в попытке убийства, совершенной более 30 лет назад. Об этом сообщает старший помощник руководителя СУ СКР по РТ Андрей Шептицкий. В ночь на 23 апреля 1993 года обвиняемый, находясь в состоянии алкогольного опьянения, выстрелил в грудь своему соседу из револьвера и сбежал с места происшествия. Пострадавшего удалось спасти. Подозреваемого нашли только в июле 2024 года. Оперативники установили его местонахождение по телефону, который он использовал для общения с жителем Сургута. На основе собранных доказательств дело направлено в суд. --- Вести-Татарстан № --- | 01.08.2024"
01.08.2024, Происшествия,"Уставший водитель Nissan влетел в «КамАз» на трассе в РТ, он и два пассажира погибли","Три человека погибли в столкновении легковушки и «КамАза» на трассе М5 в Татарстане. Об этом сообщает Госавтоинспекция республики. Согласно предварительной информации, водитель автомобиля Nissan совершил выезд на встречную полосу, где произошло столкновение с грузовым автомобилем «КамАЗ». В результате аварии водитель легкового автомобиля и двое пассажиров 1959 и 1982 годов рождения скончались на месте. Обстоятельства ДТП выясняются. По данным ведомства, 64-летний водитель Nissan находился за рулем в утомленном состоянии. --- Татар-информ № --- | 01.08.2024"
31.07.2024, Происшествия,В Татарстане из-за грозы сгорел жилой дом,"Сегодня в деревне Русские Сарсазы Чистопольского района из-за удара молнии, сгорел один из жилых домов. Об этом пишет «Чистополь-информ». По словам старшего инспектора отдела надзорной деятельности и профилактической работы по Чистопольскому району Ильнура Гайнуллина, сообщение о пожаре поступило в 9 часов 11 минут. К моменту приезда пожарных горели надворные постройки и кровля жилого дома. В пожаре никто не пострадал. Фото: chistopol-rt.ru Источник --- Татпресса.ру № --- | 31.07.2024"
31.07.2024, Происшествия,"В Татарстане возбуждено дело из-за гибели пары, залезшей в трансформаторную будку","В Казани на улице Мусина ударило током мужчину и женщину, которые залезли в трансформаторную будку. Как стало известно «Татар-информу», мужчина и женщина пробрались в будку, после чего очевидцы услышали негромкий хлопок. «У пострадавших из-за удара тока практически сгорела одежда, их экстренно госпитализировали. Состояние пострадавших было крайне тяжелым», – сообщали «Татар-информу» в пресс-службе Минздрава Татарстана. Сегодня, как стало известно агентству, Следственный комитет РТ, возбудил уголовное дело о причинении смерти по неосторожности двум или более лицам. Об этом «Татар-информу» сообщил старший помощник руководителя СУ СКР по РТ Андрей Шептицкий. Как объяснил агентству собственный источник, к ответственности привлекут того, кто не проследил за тем, чтобы трансформаторная будка была закрыта. Источник дополнил, что после госпитализации мужчина скончался, женщина умерла спустя четыре дня. Фото: Татар-информ --- Татар-информ № --- | 31.07.2024"
31.07.2024, Культура,Театр Камала продолжает летний проект «На крыше» (ВИДЕО),Второй сезон открывает народный артист Татарстана Ильдус Габдрахманов. Ведущий - заслуженный артист Татарстана Ришат Ахмадуллин. --- Камаловский театр № --- | 31.07.2024
31.07.2024, Общество,Ребенок ел макароны с пола: в Набережных Челнах мать лишили родительских прав,"В Набережных Челнах отец ребенка подал в суд на его мать. Мужчина просил лишить ее родительских прав. Об этом сообщает пресс-служба городского суда. По материалам дела, в 2017 году мужчина проживал и работал в Московской области, где начал сожительствовать с женщиной. В 2018 году из-за тяжелого материального положения сожители переехали в Набережные Челны, где начали жить в его квартире. В 2019 году у них родился сын. По словам отца ребенка, молодая мать любила выпивать, гулять в разных компаниях, могла пропасть на несколько дней. «Последний скандал между нами случился, когда ребенку было девять месяцев. Я, приехав домой с работы, увидел спящую пьяную сожительницу. Сын же ползал по полу, на котором стояла кастрюля с макаронами, из нее он пытался есть. После этого мать забрала ребенка, не предупредив меня, уехала в другой город по своему месту жительства. Через 15 дней позвонила и в истерике сказала, что больше не может находиться с сыном, просила его забрать», - рассказал отец. Мужчина забрал сына, с того времени он со своей мамой по очереди смотрят за ним, воспитывают мальчика. В марте 2020 года мать ребенка приехала и со слезами говорила, что не может без сына жить, затем забрала его к себе. Отец поддерживал их материально, покупал игрушки, одежду. «С августа 2020 года мне на телефон начали приходить сообщения от подруги сожительницы, из них стало понятно, что она держит ребенка только ради материальной выгоды. А сын голодает, так как у нее нет денег на питание и одежду. Все деньги пропивает, а игрушки и одежду продала. В итоге я забрал ребенка к себе», - пояснил мужчина. С сентября 2020 года ребенок постоянно проживает с отцом и его законной супругой. Сын называет ее мамой. Поэтому суд принял решение лишить женщину родительских прав и взыскать с нее алименты на содержание ребенка. Фото: pxhere.com Ольга СТЕПАНОВА Челнинские известия № --- | 31.07.2024"
31.07.2024, Шоу-бизнес,Певица Иркэ поделилась печальной новостью о своем мобилизованном муже,"Муж заслуженной артистки Татарстана Иркэ был тяжело ранен в зоне СВО. Об этом певица сообщила в своих соцсетях. «К сожалению, есть печальная новость от Артура: тяжелая рана… Сердце болит, душа разрывается. Пока не могу ни говорить, ни писать. Спасибо всем за поддержку», — написала Иркэ. Напомним, Артура мобилизовали осенью 2022 года. Он отправился в зону СВО после прохождения подготовительного этапа в Казани. Фото: соцсети Источник --- Татпресса.ру № --- | 31.07.2024"
31.07.2024, Культура,Татарская филармония ищет людей в свою команду,"Татарская государственная филармония им. Габдуллы Тукая ищет сотрудников в свою команду. Требуется: видеомонтажёр, кассир, специалист по работе со зрителями. Резюме принимаются на эл.почту: otdelkadrov@tatfil.ru . --- Татарская госфилармония № --- | 31.07.2024"
31.07.2024, Происшествия,В Башкирии во встречном ДТП разбились несовершеннолетние мотоциклист и мопедист,"В Куюргазинском районе Башкирии поздно вечером погибли двое несовершеннолетних водителей. По предварительным данным пресс-службы республиканской госавтоинспекции, трагедия произошла около полуночи на улице Мира в деревне Шабагиш. Здесь столкнулись мотоцикл Racer и встречный мопед Vento. В аварии оба водителя 16 и 17 лет скончались на месте ДТП, два пассажира в возрасте 14 и 18 лет с тяжёлыми травмами были доставлены в больницу. Известно, что молодые люди водительских прав не имели. «Уважаемые родители, разрешая своему ребёнку пользоваться транспортным средством повышенной опасности, вы осознанно допускаете угрозу его жизни и здоровью. Ваше безучастие может привести к тяжким последствиям, как в данном случае, — обратился к взрослым главный госавтоинспектор Башкирии Владимир Севастьянов. — Такое попустительское отношение родителей к соблюдению детьми требований законодательства в области дорожного движения требует правовой оценки и подразумевает применение к ним предусмотренных мер ответственности, которые будут приняты по результатам проверки». По данным пресс-службы прокуратуры РБ, организована проверка по факту ДТП с мотоциклом и мопедом, в котором погиб и пострадали подростки. «В ходе надзорных мероприятий прокуратура проверит исполнение законодательства о несовершеннолетних, даст оценку действиям родителей на предмет надлежащего выполнения своих обязанностей. При наличии оснований будет решен вопрос о принятии мер прокурорского реагирования. Надзорное ведомство контролирует установление причин и обстоятельств случившегося, а также ход и результаты доследственной проверки, организованной по данному факту», — сообщили в ведомстве. Источник --- Татпресса.ру № --- | 31.07.2024"
31.07.2024, Происшествия,"Два работника «Бегишево» получили травмы после смерча, повреждена техника","В «Бегишево» сообщили, что смерч, который пронесся вчера над аэропортом, нанес ущерб как хозяйственным постройкам, так и авиационной технике. Ведутся работы по устранению повреждений. Два работника аэропорта получили легкие ушибы. На месте им была оказана медицинская помощь, госпитализация не потребовалась. Сейчас аэропорт работает в штатном режиме. Машины, оставленные на парковке, не пострадали. По предварительным данным Росавиации, были повреждены: четыре учебных самолета Diamond DA42 из парка Санкт-Петербургского государственного университета гражданской авиации, частный вертолет, несколько машин перронной техники, а также ряд сооружений на аэродроме. «Размер ущерба уточняется. Произошедшее с воздушными судами событие классифицировано агентством как чрезвычайное происшествие. Расследование в рамках ПРАПИ-98 будет проводить Приволжское МТУ Росавиации», - говорится в сообщении Росавиации. Юлия ЗАЙНУЛЛИНА Челнинские известия № --- | 31.07.2024"
30.07.2024, Происшествия,Смерч раскидал самолеты в аэропорту Бегишево (ВИДЕО),"Смерч снес самолеты в аэропорту Бегишево. Шокирующие кадры были опубликованы свидетелями происшествия. Об этом сообщает телеграм-канал «Авиаторщина». В результате четыре учебно-тренировочных самолета Diamond-42 Санкт-Петербургского университета гражданской авиации были разбросаны по перрону. Вертолет также получил повреждения. Также отметчается, что вихрь нанес серьезные повреждения зданию авиагавани. В настоящее время ведется проверка, в ходе которой определяются повреждения воздушных судов и оценивается ущерб, причиненный ураганом. Как стало известно «Татар-информу», в результате инцидента никто не пострадал. --- Татар-информ № --- | 30.07.2024"
30.07.2024, Экология,Казань засыпало мощным градом (ВИДЕО),"Град диаметром до 2 сантиметров выпал в Казани, обильно усеяв огромную территорию. Местами в столице Татарстана образовались целые сугробы изо льда. Казанцы активно делятся видео непогоды. Обильные осадки вызвали затопления улиц, особенно на Булаке и Черном озере, которые теперь похожи на бурные реки в момент ледохода. Кроме того, подтопило некоторые торговые центры – например, «Кольцо». Ветром снесло строительные леса, повалило деревья. Напомним, что Гидрометцентр в Татарстане объявил штормовое предупреждение, которое будет действовать до завтрашнего вечера. Синоптики прогнозируют шквалистый ветер, мощные ливни и град на территории республики. --- Челнинские известия № --- | 30.07.2024"
